Passo,ValorCentral,Tempo_false_32,Tempo_false_64,Tempo_false_128,Tempo_true_32,Tempo_true_64,Tempo_true_128,Tempo_close_32,Tempo_close_64,Tempo_close_128,Tempo_spread_32,Tempo_spread_64,Tempo_spread_128,Tempo_master_32,Tempo_master_64,Tempo_master_128
159,0.94198,0.000006,0.000010,0.013449,0.000006,0.000010,0.013433,0.000007,0.000010,0.013462,0.000006,0.000009,0.013623,0.000006,0.000010,0.013544
160,0.94135,0.000006,0.000010,0.013462,0.000006,0.000010,0.013431,0.000006,0.000010,0.013446,0.000006,0.000010,0.013577,0.000007,0.000009,0.013602
161,0.94072,0.000006,0.000010,0.013459,0.000007,0.000010,0.013415,0.000006,0.000010,0.013449,0.000007,0.000010,0.013513,0.000006,0.000010,0.013550
162,0.94009,0.000006,0.000010,0.013457,0.000006,0.000010,0.013418,0.000006,0.000010,0.013449,0.000007,0.000010,0.013557,0.000007,0.000010,0.013606
163,0.93946,0.000006,0.000010,0.013419,0.000006,0.000010,0.013426,0.000006,0.000010,0.013474,0.000006,0.000010,0.013588,0.000006,0.000010,0.013570
164,0.93883,0.000006,0.000010,0.013452,0.000006,0.000010,0.013466,0.000006,0.000009,0.013468,0.000006,0.000010,0.013559,0.000006,0.000010,0.013560
165,0.93819,0.000006,0.000010,0.013434,0.000006,0.000010,0.013403,0.000006,0.000010,0.013487,0.000006,0.000010,0.013548,0.000006,0.000010,0.013559
166,0.93755,0.000006,0.000010,0.013433,0.000006,0.000010,0.013425,0.000007,0.000009,0.013459,0.000007,0.000010,0.013548,0.000007,0.000010,0.013560
167,0.93691,0.000006,0.000010,0.013430,0.000006,0.000010,0.013397,0.000006,0.000010,0.013473,0.000006,0.000010,0.013439,0.000007,0.000010,0.013570
168,0.93627,0.000006,0.000010,0.013420,0.000006,0.000010,0.013417,0.000006,0.000010,0.013460,0.000007,0.000010,0.013481,0.000006,0.000010,0.013552
169,0.93562,0.000006,0.000010,0.013414,0.000006,0.000010,0.013459,0.000006,0.000010,0.013462,0.000006,0.000010,0.013463,0.000006,0.000010,0.013581
170,0.93498,0.000006,0.000010,0.013471,0.000006,0.000010,0.013463,0.000007,0.000022,0.013454,0.000006,0.000010,0.013439,0.000006,0.000010,0.013560
171,0.93433,0.000006,0.000010,0.013404,0.000007,0.000010,0.013422,0.000006,0.000010,0.013477,0.000006,0.000010,0.013472,0.000006,0.000010,0.013571
172,0.93368,0.000006,0.000010,0.013434,0.000006,0.000010,0.013429,0.000007,0.000009,0.013471,0.000006,0.000010,0.013560,0.000006,0.000010,0.013570
173,0.93303,0.000006,0.000009,0.013445,0.000006,0.000010,0.013428,0.000006,0.000010,0.013474,0.000007,0.000010,0.013581,0.000006,0.000009,0.013550
174,0.93237,0.000006,0.000010,0.013421,0.000006,0.000009,0.013404,0.000006,0.000010,0.013486,0.000006,0.000010,0.013590,0.000006,0.000009,0.013462
175,0.93172,0.000006,0.000010,0.013427,0.000006,0.000010,0.013437,0.000006,0.000010,0.013449,0.000006,0.000010,0.013571,0.000006,0.000010,0.013491
176,0.93106,0.000006,0.000010,0.013423,0.000006,0.000010,0.013452,0.000006,0.000010,0.013462,0.000006,0.000010,0.013546,0.000006,0.000010,0.013591
177,0.93040,0.000007,0.000010,0.013444,0.000006,0.000010,0.013447,0.000006,0.000010,0.013485,0.000006,0.000010,0.013581,0.000006,0.000010,0.013576
178,0.92974,0.000006,0.000010,0.013434,0.000006,0.000010,0.013461,0.000006,0.000009,0.013461,0.000006,0.000010,0.013578,0.000007,0.000010,0.013545
179,0.92907,0.000006,0.000010,0.013421,0.000006,0.000011,0.013420,0.000006,0.000010,0.013497,0.000007,0.000010,0.013553,0.000006,0.000010,0.013580
180,0.92841,0.000006,0.000010,0.013391,0.000006,0.000010,0.013415,0.000006,0.000010,0.013502,0.000006,0.000010,0.013520,0.000006,0.000010,0.013552
181,0.92774,0.000007,0.000009,0.013434,0.000006,0.000010,0.013429,0.000006,0.000010,0.013470,0.000007,0.000010,0.013569,0.000006,0.000010,0.013559
182,0.92707,0.000006,0.000010,0.013418,0.000006,0.000010,0.013450,0.000006,0.000010,0.013490,0.000006,0.000009,0.013547,0.000006,0.000010,0.013548
183,0.92640,0.000006,0.000010,0.013401,0.000006,0.000010,0.013445,0.000007,0.000010,0.013460,0.000006,0.000010,0.013583,0.000006,0.000009,0.013567
184,0.92573,0.000006,0.000010,0.013443,0.000007,0.000010,0.013450,0.000007,0.000010,0.013459,0.000007,0.000010,0.013557,0.000006,0.000010,0.013575
185,0.92506,0.000006,0.000010,0.013475,0.000006,0.000010,0.013423,0.000006,0.000010,0.013447,0.000006,0.000010,0.013586,0.000006,0.000010,0.013553
186,0.92438,0.000006,0.000010,0.013416,0.000006,0.000010,0.013455,0.000007,0.000010,0.013493,0.000006,0.000010,0.013582,0.000006,0.000010,0.013495
187,0.92370,0.000007,0.000010,0.013439,0.000006,0.000015,0.013406,0.000006,0.000010,0.013469,0.000007,0.000010,0.013606,0.000006,0.000010,0.013463
188,0.92302,0.000006,0.000010,0.013429,0.000006,0.000012,0.013415,0.000006,0.000010,0.013526,0.000006,0.000010,0.013567,0.000006,0.000010,0.013449
189,0.92234,0.000006,0.000010,0.013435,0.000006,0.000010,0.013414,0.000006,0.000010,0.013479,0.000006,0.000010,0.013579,0.000006,0.000010,0.013596
190,0.92166,0.000006,0.000010,0.013413,0.000006,0.000010,0.013446,0.000007,0.000010,0.013503,0.000006,0.000010,0.013582,0.000006,0.000010,0.013614
191,0.92098,0.000006,0.000010,0.013434,0.000006,0.000010,0.013449,0.000006,0.000009,0.013469,0.000006,0.000010,0.013598,0.000006,0.000010,0.013584
192,0.92029,0.000006,0.000010,0.013422,0.000006,0.000010,0.013421,0.000006,0.000010,0.013484,0.000006,0.000010,0.013591,0.000006,0.000010,0.013569
193,0.91960,0.000006,0.000009,0.013441,0.000006,0.000009,0.013415,0.000006,0.000010,0.013476,0.000006,0.000010,0.013579,0.000007,0.000010,0.013601
194,0.91892,0.000006,0.000010,0.013410,0.000006,0.000009,0.013427,0.000006,0.000009,0.013454,0.000006,0.000010,0.013585,0.000006,0.000010,0.013572
195,0.91822,0.000006,0.000010,0.013442,0.000006,0.000010,0.013426,0.000006,0.000010,0.013473,0.000006,0.000010,0.013578,0.000006,0.000010,0.013592
196,0.91753,0.000006,0.000010,0.013416,0.000006,0.000010,0.013427,0.000006,0.000010,0.013479,0.000006,0.000010,0.013544,0.000006,0.000010,0.013557
197,0.91684,0.000006,0.000011,0.013440,0.000006,0.000010,0.013424,0.000006,0.000010,0.013477,0.000007,0.000010,0.013526,0.000006,0.000009,0.013562
198,0.91614,0.000006,0.000009,0.013433,0.000006,0.000010,0.013437,0.000006,0.000009,0.013447,0.000006,0.000010,0.013523,0.000007,0.000010,0.013559
199,0.91545,0.000006,0.000010,0.013401,0.000007,0.000010,0.013414,0.000006,0.000010,0.013472,0.000006,0.000010,0.013491,0.000007,0.000010,0.013557
200,0.91475,0.000007,0.000009,0.013403,0.000007,0.000010,0.013425,0.000006,0.000011,0.013452,0.000006,0.000010,0.013455,0.000007,0.000010,0.013581
201,0.91405,0.000006,0.000010,0.013427,0.000006,0.000010,0.013430,0.000006,0.000010,0.013455,0.000006,0.000010,0.013455,0.000006,0.000010,0.013605
202,0.91335,0.000007,0.000010,0.013417,0.000006,0.000010,0.013395,0.000007,0.000011,0.013476,0.000006,0.000010,0.013608,0.000007,0.000010,0.013561
203,0.91265,0.000006,0.000010,0.013420,0.000006,0.000010,0.013433,0.000006,0.000010,0.013458,0.000007,0.000009,0.013607,0.000007,0.000010,0.013578
204,0.91194,0.000006,0.000010,0.013427,0.000006,0.000010,0.013421,0.000006,0.000011,0.013463,0.000006,0.000010,0.013557,0.000007,0.000010,0.013556
205,0.91124,0.000007,0.000017,0.013441,0.000006,0.000010,0.013420,0.000006,0.000010,0.013457,0.000006,0.000010,0.013564,0.000006,0.000010,0.013551
206,0.91053,0.000007,0.000010,0.013408,0.000006,0.000010,0.013433,0.000006,0.000010,0.013466,0.000006,0.000010,0.013568,0.000006,0.000010,0.013587
207,0.90982,0.000006,0.000010,0.013448,0.000006,0.000010,0.013431,0.000006,0.000010,0.013446,0.000007,0.000010,0.013555,0.000007,0.000010,0.013544
208,0.90911,0.000013,0.000010,0.013427,0.000006,0.000010,0.013437,0.000006,0.000010,0.013443,0.000006,0.000010,0.013547,0.000006,0.000010,0.013575
209,0.90840,0.000007,0.000010,0.013433,0.000006,0.000010,0.013400,0.000006,0.000010,0.013469,0.000007,0.000010,0.013545,0.000006,0.000010,0.013538
210,0.90769,0.000006,0.000009,0.013419,0.000006,0.000010,0.013434,0.000006,0.000010,0.013509,0.000007,0.000010,0.013657,0.000006,0.000010,0.013552
211,0.90697,0.000006,0.000010,0.013413,0.000006,0.000010,0.013410,0.000007,0.000009,0.013490,0.000006,0.000009,0.013576,0.000006,0.000010,0.013572
212,0.90626,0.000006,0.000010,0.013421,0.000006,0.000010,0.013453,0.000007,0.000010,0.013464,0.000007,0.000011,0.013559,0.000006,0.000010,0.013566
213,0.90554,0.000006,0.000010,0.013402,0.000006,0.000010,0.013403,0.000006,0.000010,0.013459,0.000006,0.000010,0.013600,0.000006,0.000010,0.013560
214,0.90482,0.000007,0.000010,0.013441,0.000006,0.000010,0.013422,0.000007,0.000010,0.013454,0.000007,0.000010,0.013592,0.000007,0.000010,0.013536
215,0.90411,0.000006,0.000010,0.013425,0.000006,0.000010,0.013420,0.000006,0.000010,0.013452,0.000010,0.000010,0.013553,0.000006,0.000010,0.013569
216,0.90339,0.000006,0.000009,0.013432,0.000006,0.000010,0.013423,0.000006,0.000010,0.013473,0.000007,0.000010,0.013555,0.000006,0.000010,0.013590
217,0.90266,0.000006,0.000010,0.013440,0.000006,0.000010,0.013405,0.000006,0.000010,0.013508,0.000007,0.000010,0.013566,0.000006,0.000010,0.013589
218,0.90194,0.000006,0.000010,0.013401,0.000007,0.000010,0.013425,0.000006,0.000010,0.013478,0.000006,0.000010,0.013538,0.000007,0.000010,0.013546
219,0.90122,0.000006,0.000010,0.013405,0.000006,0.000010,0.013421,0.000006,0.000010,0.013419,0.000006,0.000010,0.013597,0.000007,0.000010,0.013548
220,0.90049,0.000006,0.000010,0.013514,0.000006,0.000010,0.013415,0.000006,0.000010,0.013508,0.000007,0.000009,0.013601,0.000006,0.000010,0.013575
221,0.89976,0.000006,0.000010,0.013532,0.000006,0.000010,0.013420,0.000006,0.000010,0.013452,0.000006,0.000009,0.013596,0.000006,0.000010,0.013599
222,0.89904,0.000007,0.000009,0.013418,0.000007,0.000010,0.013424,0.000006,0.000010,0.013513,0.000006,0.000010,0.013592,0.000006,0.000010,0.013556
223,0.89831,0.000006,0.000009,0.013432,0.000006,0.000010,0.013418,0.000007,0.000010,0.013495,0.000006,0.000010,0.013555,0.000006,0.000010,0.013580
224,0.89758,0.000007,0.000010,0.013455,0.000007,0.000010,0.013428,0.000006,0.000010,0.013497,0.000007,0.000010,0.013584,0.000006,0.000010,0.013581
225,0.89685,0.000006,0.000010,0.013433,0.000006,0.000010,0.013435,0.000006,0.000009,0.013481,0.000006,0.000010,0.013586,0.000006,0.000009,0.013611
226,0.89611,0.000006,0.000010,0.013435,0.000006,0.000010,0.013416,0.000006,0.000010,0.013463,0.000007,0.000010,0.013568,0.000006,0.000010,0.013604
227,0.89538,0.000007,0.000009,0.013414,0.000006,0.000010,0.013442,0.000006,0.000010,0.013475,0.000006,0.000010,0.013515,0.000006,0.000010,0.013562
228,0.89465,0.000006,0.000009,0.013422,0.000006,0.000010,0.013420,0.000006,0.000010,0.013473,0.000006,0.000010,0.013470,0.000006,0.000010,0.013568
229,0.89391,0.000006,0.000010,0.013462,0.000006,0.000010,0.013398,0.000006,0.000010,0.013416,0.000006,0.000010,0.013494,0.000007,0.000009,0.013588
230,0.89317,0.000006,0.000009,0.013447,0.000006,0.000010,0.013435,0.000006,0.000010,0.013453,0.000006,0.000010,0.013464,0.000006,0.000010,0.013583
231,0.89244,0.000006,0.000010,0.013412,0.000006,0.000010,0.013428,0.000006,0.000010,0.013511,0.000006,0.000010,0.013453,0.000006,0.000010,0.013563
232,0.89170,0.000006,0.000009,0.013422,0.000007,0.000010,0.013412,0.000006,0.000010,0.013471,0.000006,0.000010,0.013563,0.000006,0.000010,0.013588
233,0.89096,0.000006,0.000010,0.013438,0.000006,0.000010,0.013429,0.000006,0.000010,0.013489,0.000006,0.000010,0.013603,0.000006,0.000009,0.013563
234,0.89022,0.000006,0.000010,0.013416,0.000006,0.000009,0.013450,0.000006,0.000010,0.013515,0.000006,0.000010,0.013579,0.000007,0.000010,0.013570
235,0.88947,0.000006,0.000010,0.013436,0.000006,0.000010,0.013428,0.000006,0.000010,0.013470,0.000006,0.000010,0.013574,0.000006,0.000009,0.013568
236,0.88873,0.000006,0.000009,0.013429,0.000006,0.000009,0.013449,0.000007,0.000010,0.013465,0.000007,0.000009,0.013570,0.000006,0.000010,0.013552
237,0.88799,0.000006,0.000009,0.013414,0.000006,0.000010,0.013403,0.000006,0.000010,0.013483,0.000006,0.000010,0.013559,0.000006,0.000009,0.013547
238,0.88724,0.000006,0.000010,0.013423,0.000006,0.000009,0.013421,0.000006,0.000010,0.013443,0.000006,0.000010,0.013607,0.000006,0.000010,0.013600
239,0.88650,0.000006,0.000010,0.013442,0.000007,0.000010,0.013459,0.000006,0.000010,0.013495,0.000006,0.000009,0.013544,0.000006,0.000013,0.013588
240,0.88575,0.000007,0.000011,0.013450,0.000006,0.000010,0.013428,0.000006,0.000010,0.013471,0.000006,0.000010,0.013561,0.000006,0.000010,0.013602
241,0.88500,0.000006,0.000010,0.013427,0.000006,0.000010,0.013458,0.000006,0.000009,0.013463,0.000006,0.000010,0.013558,0.000006,0.000010,0.013599
242,0.88425,0.000007,0.000010,0.013479,0.000006,0.000010,0.013447,0.000006,0.000010,0.013474,0.000007,0.000010,0.013553,0.000006,0.000010,0.013565
243,0.88350,0.000006,0.000010,0.013420,0.000006,0.000010,0.013467,0.000006,0.000010,0.013481,0.000006,0.000010,0.013580,0.000006,0.000010,0.013556
244,0.88275,0.000006,0.000010,0.013423,0.000006,0.000010,0.013434,0.000006,0.000010,0.013465,0.000007,0.000010,0.013566,0.000006,0.000010,0.013574
245,0.88200,0.000007,0.000011,0.013463,0.000006,0.000009,0.013409,0.000006,0.000009,0.013476,0.000006,0.000010,0.013525,0.000006,0.000010,0.013566
246,0.88125,0.000006,0.000010,0.013417,0.000006,0.000010,0.013427,0.000007,0.000010,0.013500,0.000006,0.000010,0.013564,0.000006,0.000010,0.013634
247,0.88049,0.000006,0.000011,0.013439,0.000006,0.000010,0.013440,0.000006,0.000009,0.013483,0.000006,0.000010,0.013553,0.000006,0.000010,0.013595
248,0.87974,0.000006,0.000010,0.013426,0.000006,0.000009,0.013434,0.000006,0.000010,0.013461,0.000006,0.000010,0.013592,0.000007,0.000010,0.013581
249,0.87899,0.000006,0.000010,0.013464,0.000006,0.000010,0.013428,0.000006,0.000010,0.013486,0.000006,0.000010,0.013557,0.000007,0.000010,0.013571
250,0.87823,0.000006,0.000010,0.013420,0.000006,0.000010,0.013404,0.000006,0.000009,0.013478,0.000006,0.000009,0.013554,0.000007,0.000010,0.013589
251,0.87747,0.000006,0.000009,0.013430,0.000006,0.000010,0.013429,0.000006,0.000010,0.013484,0.000006,0.000010,0.013570,0.000006,0.000009,0.013590
252,0.87671,0.000006,0.000010,0.013424,0.000006,0.000010,0.013415,0.000006,0.000010,0.013497,0.000006,0.000010,0.013573,0.000006,0.000010,0.013555
253,0.87596,0.000006,0.000010,0.013430,0.000006,0.000010,0.013430,0.000007,0.000009,0.013478,0.000006,0.000016,0.013540,0.000006,0.000010,0.013582
254,0.87520,0.000006,0.000010,0.013421,0.000007,0.000009,0.013428,0.000006,0.000009,0.013458,0.000007,0.000011,0.013560,0.000007,0.000009,0.013597
255,0.87444,0.000007,0.000010,0.013398,0.000006,0.000010,0.013428,0.000007,0.000009,0.013489,0.000006,0.000010,0.013579,0.000006,0.000010,0.013541
256,0.87368,0.000006,0.000010,0.013421,0.000006,0.000010,0.013425,0.000006,0.000010,0.013493,0.000007,0.000010,0.013585,0.000006,0.000010,0.013521
257,0.87291,0.000006,0.000010,0.013408,0.000012,0.000010,0.013418,0.000006,0.000010,0.013469,0.000007,0.000011,0.013594,0.000007,0.000011,0.013473
258,0.87215,0.000006,0.000010,0.013441,0.000007,0.000010,0.013444,0.000006,0.000010,0.013487,0.000006,0.000011,0.013615,0.000006,0.000010,0.013493
259,0.87139,0.000006,0.000010,0.013456,0.000006,0.000010,0.013451,0.000006,0.000010,0.013460,0.000006,0.000010,0.013619,0.000006,0.000010,0.013455
260,0.87062,0.000006,0.000010,0.013432,0.000006,0.000010,0.013424,0.000006,0.000010,0.013483,0.000006,0.000010,0.013552,0.000006,0.000010,0.013480
261,0.86986,0.000006,0.000010,0.013418,0.000006,0.000009,0.013394,0.000006,0.000010,0.013466,0.000006,0.000010,0.013623,0.000006,0.000010,0.013464
262,0.86909,0.000006,0.000010,0.013420,0.000006,0.000010,0.013414,0.000006,0.000010,0.013485,0.000006,0.000011,0.013573,0.000006,0.000010,0.013472
263,0.86833,0.000007,0.000010,0.013422,0.000006,0.000010,0.013424,0.000006,0.000010,0.013473,0.000006,0.000009,0.013569,0.000006,0.000010,0.013465
264,0.86756,0.000007,0.000010,0.013429,0.000007,0.000010,0.013449,0.000006,0.000010,0.013450,0.000006,0.000010,0.013567,0.000006,0.000010,0.013650
265,0.86679,0.000006,0.000009,0.013428,0.000006,0.000010,0.013454,0.000006,0.000010,0.013473,0.000006,0.000010,0.013591,0.000007,0.000009,0.013607
266,0.86603,0.000006,0.000010,0.013403,0.000007,0.000010,0.013419,0.000006,0.000010,0.013455,0.000006,0.000010,0.013584,0.000007,0.000010,0.013538
267,0.86526,0.000006,0.000010,0.013401,0.000006,0.000010,0.013423,0.000006,0.000015,0.013427,0.000006,0.000010,0.013789,0.000006,0.000010,0.013588
268,0.86449,0.000006,0.000010,0.013471,0.000006,0.000010,0.013451,0.000006,0.000010,0.013443,0.000006,0.000010,0.013602,0.000006,0.000009,0.013553
269,0.86372,0.000006,0.000009,0.013428,0.000006,0.000009,0.013490,0.000006,0.000010,0.013473,0.000006,0.000010,0.013586,0.000006,0.000010,0.013535
270,0.86295,0.000006,0.000010,0.013436,0.000006,0.000010,0.013489,0.000006,0.000010,0.013455,0.000006,0.000009,0.013601,0.000009,0.000010,0.013568
271,0.86218,0.000006,0.000010,0.013425,0.000007,0.000009,0.013417,0.000006,0.000010,0.013452,0.000007,0.000010,0.013599,0.000007,0.000010,0.013512
272,0.86140,0.000006,0.000009,0.013435,0.000006,0.000010,0.013434,0.000006,0.000010,0.013457,0.000006,0.000010,0.013585,0.000007,0.000010,0.013507
273,0.86063,0.000006,0.000010,0.013442,0.000006,0.000009,0.013434,0.000006,0.000010,0.013416,0.000006,0.000010,0.013555,0.000007,0.000010,0.013484
274,0.85986,0.000006,0.000009,0.013444,0.000006,0.000010,0.013418,0.000007,0.000010,0.013458,0.000006,0.000009,0.013541,0.000007,0.000010,0.013552
275,0.85908,0.000007,0.000010,0.013429,0.000006,0.000010,0.013464,0.000006,0.000010,0.013476,0.000007,0.000010,0.013526,0.000007,0.000010,0.013559
276,0.85831,0.000007,0.000010,0.013433,0.000006,0.000010,0.013459,0.000006,0.000010,0.013442,0.000007,0.000010,0.013579,0.000006,0.000010,0.013554
277,0.85754,0.000006,0.000011,0.013454,0.000006,0.000010,0.013442,0.000006,0.000010,0.013452,0.000007,0.000010,0.013550,0.000006,0.000010,0.013548
278,0.85676,0.000006,0.000009,0.013434,0.000006,0.000010,0.013498,0.000006,0.000009,0.013468,0.000006,0.000010,0.013490,0.000007,0.000011,0.013560
279,0.85598,0.000006,0.000010,0.013429,0.000006,0.000010,0.013461,0.000007,0.000010,0.013447,0.000006,0.000009,0.013470,0.000006,0.000010,0.013585
280,0.85521,0.000006,0.000009,0.013416,0.000007,0.000010,0.013448,0.000006,0.000010,0.013470,0.000007,0.000010,0.013528,0.000006,0.000010,0.013581
281,0.85443,0.000006,0.000010,0.013460,0.000006,0.000010,0.013504,0.000006,0.000010,0.013468,0.000006,0.000010,0.013482,0.000006,0.000010,0.013592
282,0.85365,0.000006,0.000010,0.013409,0.000007,0.000010,0.013485,0.000006,0.000009,0.013459,0.000006,0.000009,0.013474,0.000006,0.000010,0.013566
283,0.85288,0.000006,0.000010,0.013430,0.000006,0.000010,0.013464,0.000006,0.000010,0.013458,0.000007,0.000010,0.013541,0.000006,0.000010,0.013559
284,0.85210,0.000006,0.000010,0.013407,0.000006,0.000010,0.013433,0.000006,0.000010,0.013490,0.000006,0.000010,0.013518,0.000006,0.000010,0.013547
285,0.85132,0.000006,0.000010,0.013427,0.000007,0.000013,0.013483,0.000006,0.000010,0.013451,0.000006,0.000010,0.013528,0.000006,0.000010,0.013456
286,0.85054,0.000006,0.000009,0.013397,0.000007,0.000010,0.013465,0.000006,0.000009,0.013467,0.000007,0.000010,0.013517,0.000007,0.000010,0.013510
287,0.84976,0.000006,0.000010,0.013447,0.000006,0.000010,0.013439,0.000006,0.000010,0.013458,0.000007,0.000010,0.013624,0.000006,0.000010,0.013632
288,0.84898,0.000006,0.000011,0.013445,0.000006,0.000010,0.013463,0.000006,0.000010,0.013459,0.000006,0.000009,0.013580,0.000007,0.000010,0.013612
289,0.84820,0.000006,0.000010,0.013483,0.000006,0.000010,0.013473,0.000006,0.000010,0.013454,0.000007,0.000010,0.013579,0.000006,0.000010,0.013588
290,0.84742,0.000006,0.000010,0.013417,0.000006,0.000010,0.013449,0.000006,0.000010,0.013461,0.000006,0.000010,0.013561,0.000006,0.000010,0.013564
291,0.84663,0.000007,0.000010,0.013409,0.000006,0.000010,0.013455,0.000006,0.000010,0.013452,0.000006,0.000010,0.013554,0.000006,0.000010,0.013596
292,0.84585,0.000006,0.000010,0.013415,0.000006,0.000010,0.013467,0.000006,0.000010,0.013435,0.000006,0.000010,0.013589,0.000006,0.000010,0.013548
293,0.84507,0.000006,0.000010,0.013414,0.000006,0.000010,0.013426,0.000006,0.000010,0.013474,0.000006,0.000010,0.013593,0.000006,0.000010,0.013572
294,0.84429,0.000006,0.000011,0.013431,0.000006,0.000010,0.013503,0.000006,0.000010,0.013480,0.000006,0.000010,0.013569,0.000006,0.000010,0.013608
295,0.84350,0.000006,0.000010,0.013433,0.000006,0.000010,0.013483,0.000006,0.000009,0.013458,0.000006,0.000010,0.013582,0.000006,0.000010,0.013571
296,0.84272,0.000006,0.000010,0.013463,0.000007,0.000010,0.013512,0.000007,0.000010,0.013423,0.000007,0.000010,0.013504,0.000006,0.000009,0.013571
297,0.84194,0.000006,0.000010,0.013426,0.000006,0.000010,0.013498,0.000006,0.000011,0.013464,0.000006,0.000010,0.013480,0.000007,0.000010,0.013579
298,0.84115,0.000007,0.000009,0.013450,0.000007,0.000010,0.013445,0.000006,0.000010,0.013433,0.000006,0.000010,0.013435,0.000006,0.000009,0.013528
299,0.84037,0.000006,0.000010,0.013424,0.000006,0.000009,0.013472,0.000006,0.000010,0.013423,0.000006,0.000010,0.013464,0.000007,0.000010,0.013546
300,0.83958,0.000006,0.000010,0.013430,0.000006,0.000010,0.013508,0.000006,0.000010,0.013432,0.000006,0.000010,0.013532,0.000007,0.000010,0.013551
301,0.83880,0.000007,0.000010,0.013436,0.000006,0.000010,0.013475,0.000006,0.000010,0.013432,0.000007,0.000010,0.013486,0.000007,0.000010,0.013570
302,0.83801,0.000006,0.000009,0.013430,0.000006,0.000010,0.013490,0.000006,0.000010,0.013443,0.000006,0.000010,0.013533,0.000006,0.000010,0.013600
303,0.83722,0.000006,0.000017,0.013408,0.000006,0.000010,0.013445,0.000006,0.000010,0.013410,0.000006,0.000010,0.013526,0.000006,0.000010,0.013635
304,0.83644,0.000006,0.000010,0.013405,0.000006,0.000010,0.013480,0.000006,0.000010,0.013437,0.000006,0.000010,0.013544,0.000007,0.000010,0.013571
305,0.83565,0.000006,0.000010,0.013448,0.000006,0.000010,0.013475,0.000006,0.000010,0.013445,0.000006,0.000009,0.013494,0.000006,0.000010,0.013508
306,0.83486,0.000006,0.000010,0.013425,0.000007,0.000010,0.013489,0.000006,0.000010,0.013407,0.000006,0.000009,0.013545,0.000007,0.000009,0.013576
307,0.83408,0.000007,0.000010,0.013419,0.000007,0.000010,0.013462,0.000006,0.000010,0.013414,0.000007,0.000010,0.013470,0.000007,0.000009,0.013557
308,0.83329,0.000007,0.000010,0.013415,0.000007,0.000010,0.013480,0.000006,0.000010,0.013389,0.000006,0.000010,0.013483,0.000006,0.000010,0.013583
309,0.83250,0.000006,0.000010,0.013462,0.000006,0.000010,0.013456,0.000015,0.000009,0.013453,0.000007,0.000010,0.013493,0.000006,0.000010,0.013611
310,0.83171,0.000007,0.000009,0.013446,0.000007,0.000010,0.013470,0.000006,0.000011,0.013403,0.000006,0.000010,0.013521,0.000007,0.000010,0.013572
311,0.83092,0.000006,0.000010,0.013434,0.000006,0.000010,0.013467,0.000006,0.000009,0.013471,0.000006,0.000010,0.013505,0.000006,0.000010,0.013592
312,0.83013,0.000007,0.000010,0.013443,0.000006,0.000010,0.013470,0.000006,0.000010,0.013414,0.000006,0.000010,0.013514,0.000007,0.000010,0.013586
313,0.82934,0.000006,0.000010,0.013408,0.000006,0.000010,0.013497,0.000006,0.000010,0.013473,0.000007,0.000010,0.013513,0.000007,0.000010,0.013557
314,0.82856,0.000006,0.000010,0.013440,0.000006,0.000010,0.013460,0.000006,0.000010,0.013451,0.000006,0.000010,0.013497,0.000007,0.000010,0.013594
315,0.82777,0.000006,0.000010,0.013435,0.000006,0.000011,0.013449,0.000006,0.000010,0.013421,0.000006,0.000010,0.013940,0.000007,0.000010,0.013570
316,0.82698,0.000007,0.000010,0.013430,0.000006,0.000009,0.013477,0.000006,0.000010,0.013426,0.000006,0.000010,0.013514,0.000007,0.000009,0.013573
317,0.82619,0.000006,0.000010,0.013428,0.000006,0.000009,0.013445,0.000006,0.000010,0.013408,0.000007,0.000010,0.013487,0.000006,0.000010,0.013475
318,0.82540,0.000006,0.000009,0.013446,0.000006,0.000010,0.013473,0.000006,0.000010,0.013441,0.000006,0.000010,0.013499,0.000006,0.000010,0.013504
319,0.82461,0.000007,0.000010,0.013426,0.000006,0.000010,0.013456,0.000006,0.000010,0.013434,0.000006,0.000009,0.013502,0.000006,0.000010,0.013517
320,0.82382,0.000007,0.000010,0.013423,0.000006,0.000010,0.013467,0.000006,0.000010,0.013430,0.000006,0.000010,0.013519,0.000006,0.000010,0.013447
321,0.82303,0.000006,0.000010,0.013461,0.000006,0.000010,0.013435,0.000006,0.000010,0.013423,0.000006,0.000010,0.013487,0.000006,0.000009,0.013447
322,0.82223,0.000006,0.000010,0.013427,0.000006,0.000010,0.013476,0.000006,0.000010,0.013434,0.000006,0.000009,0.013460,0.000006,0.000010,0.013482
323,0.82144,0.000006,0.000010,0.013426,0.000006,0.000010,0.013443,0.000006,0.000010,0.013432,0.000006,0.000010,0.013470,0.000007,0.000010,0.013571
324,0.82065,0.000006,0.000009,0.013399,0.000006,0.000010,0.013446,0.000006,0.000009,0.013410,0.000007,0.000010,0.013523,0.000007,0.000009,0.013584
325,0.81986,0.000006,0.000010,0.013435,0.000006,0.000010,0.013523,0.000006,0.000010,0.013416,0.000006,0.000010,0.013496,0.000006,0.000010,0.013560
326,0.81907,0.000007,0.000010,0.013422,0.000006,0.000011,0.013443,0.000006,0.000009,0.013453,0.000006,0.000010,0.013500,0.000007,0.000010,0.013597
